"Tabela 6579 - População residente estimada"
"Variável - População residente estimada (Pessoas)"
"Cód.";"Município";"Ano"
"2109106";"Presidente Dutra (MA)";"46039"
"2109205";"Presidente Juscelino (MA)";"12103"
"2109239";"Presidente Médici (MA)";"6674"
"2109270";"Presidente Sarney (MA)";"17988"
"2109304";"Presidente Vargas (MA)";"11105"
"2109403";"Primeira Cruz (MA)";"14588"
"2109452";"Raposa (MA)";"28543"
"2109502";"Riachão (MA)";"20011"
"2109551";"Ribamar Fiquene (MA)";"7514"
"2109601";"Rosário (MA)";"40983"
"2109700";"Sambaíba (MA)";"5538"
"2109759";"Santa Filomena do Maranhão (MA)";"7426"
"2109809";"Santa Helena (MA)";"41081"
"2109908";"Santa Inês (MA)";"82106"
"2110005";"Santa Luzia (MA)";"75444"
"2110039";"Santa Luzia do Paruá (MA)";"23256"
"2110104";"Santa Quitéria do Maranhão (MA)";"24706"
"2110203";"Santa Rita (MA)";"34710"
"2110237";"Santana do Maranhão (MA)";"12521"
"2110278";"Santo Amaro do Maranhão (MA)";"14828"
"2110302";"Santo Antônio dos Lopes (MA)";"14289"
"2110401";"São Benedito do Rio Preto (MA)";"18118"
"2110500";"São Bento (MA)";"42867"
"2110609";"São Bernardo (MA)";"27369"
"2110658";"São Domingos do Azeitão (MA)";"7147"
"2110708";"São Domingos do Maranhão (MA)";"33725"
"2110807";"São Félix de Balsas (MA)";"4593"
"2110856";"São Francisco do Brejão (MA)";"11027"
"2110906";"São Francisco do Maranhão (MA)";"11955"
"2111003";"São João Batista (MA)";"20152"
"2111029";"São João do Carú (MA)";"15599"
"2111052";"São João do Paraíso (MA)";"10917"
"2111078";"São João do Soter (MA)";"17809"
"2111102";"São João dos Patos (MA)";"25199"
"2111201";"São José de Ribamar (MA)";"170423"
"2111250";"São José dos Basílios (MA)";"7507"
"2111300";"São Luís (MA)";"1053922"
"2111409";"São Luís Gonzaga do Maranhão (MA)";"19510"
"2111508";"São Mateus do Maranhão (MA)";"40095"
"2111532";"São Pedro da Água Branca (MA)";"12287"
"2111573";"São Pedro dos Crentes (MA)";"4520"
"2111607";"São Raimundo das Mangabeiras (MA)";"18093"
"2111631";"São Raimundo do Doca Bezerra (MA)";"5554"
"2111672";"São Roberto (MA)";"6329"
"2111706";"São Vicente Ferrer (MA)";"21445"
"2111722";"Satubinha (MA)";"12959"
"2111748";"Senador Alexandre Costa (MA)";"10657"
"2111763";"Senador La Rocque (MA)";"14315"
"2111789";"Serrano do Maranhão (MA)";"10693"
"2111805";"Sítio Novo (MA)";"17449"
"2111904";"Sucupira do Norte (MA)";"10454"
"2111953";"Sucupira do Riachão (MA)";"5498"
"2112001";"Tasso Fragoso (MA)";"8130"
"2112100";"Timbiras (MA)";"28368"
"2112209";"Timon (MA)";"161721"
"2112233";"Trizidela do Vale (MA)";"19559"
"2112274";"Tufilândia (MA)";"5681"
"2112308";"Tuntum (MA)";"40273"
"2112407";"Turiaçu (MA)";"34554"
"2112456";"Turilândia (MA)";"24190"
"2112506";"Tutóia (MA)";"55705"
"2112605";"Urbano Santos (MA)";"31335"
"2112704";"Vargem Grande (MA)";"52937"
"2112803";"Viana (MA)";"50687"
"2112852";"Vila Nova dos Martírios (MA)";"12352"
"2112902";"Vitória do Mearim (MA)";"31793"
"2113009";"Vitorino Freire (MA)";"30959"
"2114007";"Zé Doca (MA)";"49848"
"2200053";"Acauã (PI)";"6890"
"2200103";"Agricolândia (PI)";"5097"
"2200202";"Água Branca (PI)";"16869"
"2200251";"Alagoinha do Piauí (PI)";"7467"
"2200277";"Alegrete do Piauí (PI)";"5211"
"2200301";"Alto Longá (PI)";"13923"
"2200400";"Altos (PI)";"39522"
"2200459";"Alvorada do Gurguéia (PI)";"5216"
"2200509";"Amarante (PI)";"17298"
"2200608";"Angical do Piauí (PI)";"6703"
"2200707";"Anísio de Abreu (PI)";"9456"
"2200806";"Antônio Almeida (PI)";"3090"
"2200905";"Aroazes (PI)";"5784"
"2200954";"Aroeiras do Itaim (PI)";"2459"
"2201002";"Arraial (PI)";"4688"
"2201051";"Assunção do Piauí (PI)";"7645"
"2201101";"Avelino Lopes (PI)";"11341"
"2201150";"Baixa Grande do Ribeiro (PI)";"11014"
"2201176";"Barra D'Alcântara (PI)";"3886"
"2201200";"Barras (PI)";"45786"
"2201309";"Barreiras do Piauí (PI)";"3278"
"2201408";"Barro Duro (PI)";"6627"
"2201507";"Batalha (PI)";"26215"
"2201556";"Bela Vista do Piauí (PI)";"3882"
"2201572";"Belém do Piauí (PI)";"3413"
"2201606";"Beneditinos (PI)";"10014"
"2201705";"Bertolínia (PI)";"5389"
"2201739";"Betânia do Piauí (PI)";"6086"
"2201770";"Boa Hora (PI)";"6516"
"2201804";"Bocaina (PI)";"4425"
"2201903";"Bom Jesus (PI)";"23826"
"2201919";"Bom Princípio do Piauí (PI)";"5447"
"2201929";"Bonfim do Piauí (PI)";"5512"
"2201945";"Boqueirão do Piauí (PI)";"6335"
"2201960";"Brasileira (PI)";"8116"
"2201988";"Brejo do Piauí (PI)";"3749"
"2202000";"Buriti dos Lopes (PI)";"19352"
"2202026";"Buriti dos Montes (PI)";"8138"
"2202059";"Cabeceiras do Piauí (PI)";"10220"
"2202075";"Cajazeiras do Piauí (PI)";"3438"
"2202083";"Cajueiro da Praia (PI)";"7375"
"2202091";"Caldeirão Grande do Piauí (PI)";"5742"
"2202109";"Campinas do Piauí (PI)";"5489"
"2202117";"Campo Alegre do Fidalgo (PI)";"4851"
"2202133";"Campo Grande do Piauí (PI)";"5746"
"2202174";"Campo Largo do Piauí (PI)";"7016"
"2202208";"Campo Maior (PI)";"45827"
"2202251";"Canavieira (PI)";"3920"
"2202307";"Canto do Buriti (PI)";"20528"
"2202406";"Capitão de Campos (PI)";"11173"
"2202455";"Capitão Gervásio Oliveira (PI)";"3975"
"2202505";"Caracol (PI)";"10527"
"2202539";"Caraúbas do Piauí (PI)";"5676"
"2202554";"Caridade do Piauí (PI)";"4951"
"2202604";"Castelo do Piauí (PI)";"18469"
"2202653";"Caxingó (PI)";"5213"
"2202703";"Cocal (PI)";"27274"
"2202711";"Cocal de Telha (PI)";"4601"
"2202729";"Cocal dos Alves (PI)";"5677"
"2202737";"Coivaras (PI)";"3901"
"2202752";"Colônia do Gurguéia (PI)";"6238"
"2202778";"Colônia do Piauí (PI)";"7515"
"2202802";"Conceição do Canindé (PI)";"4528"
"2202851";"Coronel José Dias (PI)";"4594"
"2202901";"Corrente (PI)";"25927"
"2203008";"Cristalândia do Piauí (PI)";"8033"
"2203107";"Cristino Castro (PI)";"10164"
"2203206";"Curimatá (PI)";"11030"
"2203230";"Currais (PI)";"4811"
"2203255";"Curralinhos (PI)";"4297"
"2203271";"Curral Novo do Piauí (PI)";"5027"
"2203305";"Demerval Lobão (PI)";"13496"
"2203354";"Dirceu Arcoverde (PI)";"6818"
"2203404";"Dom Expedito Lopes (PI)";"6712"
"2203420";"Domingos Mourão (PI)";"4292"
"2203453";"Dom Inocêncio (PI)";"9364"
"2203503";"Elesbão Veloso (PI)";"14496"
"2203602";"Eliseu Martins (PI)";"4773"
"2203701";"Esperantina (PI)";"38607"
"2203750";"Fartura do Piauí (PI)";"5171"
"2203800";"Flores do Piauí (PI)";"4396"
"2203859";"Floresta do Piauí (PI)";"2511"
"2203909";"Floriano (PI)";"58586"
"2204006";"Francinópolis (PI)";"5270"
"2204105";"Francisco Ayres (PI)";"4392"
"2204154";"Francisco Macedo (PI)";"2984"
"2204204";"Francisco Santos (PI)";"8924"
"2204303";"Fronteiras (PI)";"11368"
"2204352";"Geminiano (PI)";"5276"
"2204402";"Gilbués (PI)";"10504"
"2204501";"Guadalupe (PI)";"10342"
"2204550";"Guaribas (PI)";"4464"
"2204600";"Hugo Napoleão (PI)";"3809"
"2204659";"Ilha Grande (PI)";"9136"
"2204709";"Inhuma (PI)";"15017"
"2204808";"Ipiranga do Piauí (PI)";"9534"
"2204907";"Isaías Coelho (PI)";"8368"
"2205003";"Itainópolis (PI)";"11302"
"2205102";"Itaueira (PI)";"10806"
"2205151";"Jacobina do Piauí (PI)";"5710"
"2205201";"Jaicós (PI)";"18501"
"2205250";"Jardim do Mulato (PI)";"4389"
"2205276";"Jatobá do Piauí (PI)";"4743"
"2205300";"Jerumenha (PI)";"4403"
"2205359";"João Costa (PI)";"2971"
"2205409";"Joaquim Pires (PI)";"14032"
"2205458";"Joca Marques (PI)";"5253"
"2205508";"José de Freitas (PI)";"38005"
"2205516";"Juazeiro do Piauí (PI)";"4828"
"2205524";"Júlio Borges (PI)";"5479"
"2205532";"Jurema (PI)";"4623"
"2205540";"Lagoinha do Piauí (PI)";"2741"
"2205557";"Lagoa Alegre (PI)";"8245"
"2205565";"Lagoa do Barro do Piauí (PI)";"4568"
"2205573";"Lagoa de São Francisco (PI)";"6566"
"2205581";"Lagoa do Piauí (PI)";"3948"
"2205599";"Lagoa do Sítio (PI)";"4995"
"2205607";"Landri Sales (PI)";"5266"
"2205706";"Luís Correia (PI)";"29252"
"2205805";"Luzilândia (PI)";"25005"
"2205854";"Madeiro (PI)";"8034"
"2205904";"Manoel Emídio (PI)";"5260"
"2205953";"Marcolândia (PI)";"8121"
"2206001";"Marcos Parente (PI)";"4484"
"2206050";"Massapê do Piauí (PI)";"6305"
"2206100";"Matias Olímpio (PI)";"10664"
"2206209";"Miguel Alves (PI)";"32900"
"2206308";"Miguel Leão (PI)";"1244"
"2206357";"Milton Brandão (PI)";"6797"
"2206407";"Monsenhor Gil (PI)";"10411"
"2206506";"Monsenhor Hipólito (PI)";"7541"
"2206605";"Monte Alegre do Piauí (PI)";"10438"
"2206654";"Morro Cabeça no Tempo (PI)";"4082"
"2206670";"Morro do Chapéu do Piauí (PI)";"6622"
"2206696";"Murici dos Portelas (PI)";"8781"
"2206704";"Nazaré do Piauí (PI)";"7300"
"2206720";"Nazária (PI)";"8289"
"2206753";"Nossa Senhora de Nazaré (PI)";"4696"
"2206803";"Nossa Senhora dos Remédios (PI)";"8419"
"2206902";"Novo Oriente do Piauí (PI)";"6505"
"2206951";"Novo Santo Antônio (PI)";"3354"
"2207009";"Oeiras (PI)";"36195"
"2207108";"Olho D'Água do Piauí (PI)";"2698"
"2207207";"Padre Marcos (PI)";"6735"
"2207306";"Paes Landim (PI)";"4077"
"2207355";"Pajeú do Piauí (PI)";"3460"
"2207405";"Palmeira do Piauí (PI)";"4997"
"2207504";"Palmeirais (PI)";"14090"
"2207553";"Paquetá (PI)";"3919"
"2207603";"Parnaguá (PI)";"10494"
"2207702";"Parnaíba (PI)";"148832"
"2207751";"Passagem Franca do Piauí (PI)";"4457"
"2207777";"Patos do Piauí (PI)";"6223"
"2207793";"Pau D'Arco do Piauí (PI)";"3888"
"2207801";"Paulistana (PI)";"20093"
"2207850";"Pavussu (PI)";"3655"
"2207900";"Pedro II (PI)";"37968"
"2207934";"Pedro Laurentino (PI)";"2463"
"2207959";"Nova Santa Rita (PI)";"4264"
"2208007";"Picos (PI)";"76042"
"2208106";"Pimenteiras (PI)";"11884"
"2208205";"Pio IX (PI)";"17979"
"2208304";"Piracuruca (PI)";"28179"
"2208403";"Piripiri (PI)";"62542"
"2208502";"Porto (PI)";"12188"
"2208551";"Porto Alegre do Piauí (PI)";"2625"
"2208601";"Prata do Piauí (PI)";"3109"
"2208650";"Queimada Nova (PI)";"8743"
"2208700";"Redenção do Gurguéia (PI)";"8556"
"2208809";"Regeneração (PI)";"17696"
"2208858";"Riacho Frio (PI)";"4259"
"2208874";"Ribeira do Piauí (PI)";"4354"
"2208908";"Ribeiro Gonçalves (PI)";"7068"
"2209005";"Rio Grande do Piauí (PI)";"6327"
"2209104";"Santa Cruz do Piauí (PI)";"6110"
"2209153";"Santa Cruz dos Milagres (PI)";"3893"
"2209203";"Santa Filomena (PI)";"6150"
"2209302";"Santa Luz (PI)";"5666"
"2209351";"Santana do Piauí (PI)";"4522"
"2209377";"Santa Rosa do Piauí (PI)";"5182"
"2209401";"Santo Antônio de Lisboa (PI)";"6182"
"2209450";"Santo Antônio dos Milagres (PI)";"2102"
"2209500";"Santo Inácio do Piauí (PI)";"3706"
"2209559";"São Braz do Piauí (PI)";"4363"
"2209609";"São Félix do Piauí (PI)";"2945"
"2209658";"São Francisco de Assis do Piauí (PI)";"5728"
"2209708";"São Francisco do Piauí (PI)";"6335"
"2209757";"São Gonçalo do Gurguéia (PI)";"2923"
"2209807";"São Gonçalo do Piauí (PI)";"4866"
"2209856";"São João da Canabrava (PI)";"4509"
"2209872";"São João da Fronteira (PI)";"5760"
"2209906";"São João da Serra (PI)";"6122"
"2209955";"São João da Varjota (PI)";"4728"
"2209971";"São João do Arraial (PI)";"7636"
"2210003";"São João do Piauí (PI)";"20000"
"2210052";"São José do Divino (PI)";"5227"
"2210102";"São José do Peixe (PI)";"3707"
"2210201";"São José do Piauí (PI)";"6621"
"2210300";"São Julião (PI)";"5761"
"2210359";"São Lourenço do Piauí (PI)";"4483"
"2210375";"São Luis do Piauí (PI)";"2591"
"2210383";"São Miguel da Baixa Grande (PI)";"2403"
"2210391";"São Miguel do Fidalgo (PI)";"2995"
"2210409";"São Miguel do Tapuio (PI)";"18162"
"2210508";"São Pedro do Piauí (PI)";"13913"
"2210607";"São Raimundo Nonato (PI)";"33400"
"2210623";"Sebastião Barros (PI)";"3499"
"2210631";"Sebastião Leal (PI)";"4189"
"2210656";"Sigefredo Pacheco (PI)";"9777"
"2210706";"Simões (PI)";"14372"
"2210805";"Simplício Mendes (PI)";"12341"
"2210904";"Socorro do Piauí (PI)";"4527"
"2210938";"Sussuapara (PI)";"6457"
"2210953";"Tamboril do Piauí (PI)";"2826"
"2210979";"Tanque do Piauí (PI)";"2683"
"2211001";"Teresina (PI)";"836475"
"2211100";"União (PI)";"43403"
"2211209";"Uruçuí (PI)";"20779"
"2211308";"Valença do Piauí (PI)";"20541"
"2211357";"Várzea Branca (PI)";"4910"
"2211407";"Várzea Grande (PI)";"4346"
"2211506";"Vera Mendes (PI)";"3020"
"2211605";"Vila Nova do Piauí (PI)";"3010"
"2211704";"Wall Ferraz (PI)";"4355"
"2300101";"Abaiara (CE)";"11089"
"2300150";"Acarape (CE)";"16011"
"2300200";"Acaraú (CE)";"60137"
"2300309";"Acopiara (CE)";"52661"
"2300408";"Aiuaba (CE)";"16784"
"2300507";"Alcântaras (CE)";"11171"
"2300606";"Altaneira (CE)";"7196"
"2300705";"Alto Santo (CE)";"16767"
"2300754";"Amontada (CE)";"41227"
"2300804";"Antonina do Norte (CE)";"7172"
"2300903";"Apuiarés (CE)";"14397"
"2301000";"Aquiraz (CE)";"76186"
"2301109";"Aracati (CE)";"71749"
"2301208";"Aracoiaba (CE)";"25988"
"2301257";"Ararendá (CE)";"10723"
"2301307";"Araripe (CE)";"21170"
"2301406";"Aratuba (CE)";"11482"
"2301505";"Arneiroz (CE)";"7766"
"2301604";"Assaré (CE)";"22988"
"2301703";"Aurora (CE)";"24716"
"2301802";"Baixio (CE)";"6165"
"2301851";"Banabuiú (CE)";"17775"
"2301901";"Barbalha (CE)";"57818"
"2301950";"Barreira (CE)";"20371"
"2302008";"Barro (CE)";"22104"
"2302057";"Barroquinha (CE)";"14771"
"2302107";"Baturité (CE)";"34512"
"2302206";"Beberibe (CE)";"51442"
"2302305";"Bela Cruz (CE)";"31804"
"2302404";"Boa Viagem (CE)";"53608"
"2302503";"Brejo Santo (CE)";"47218"
"2302602";"Camocim (CE)";"61918"
"2302701";"Campos Sales (CE)";"27030"
"2302800";"Canindé (CE)";"76439"
"2302909";"Capistrano (CE)";"17470"
"2303006";"Caridade (CE)";"21236"
"2303105";"Cariré (CE)";"18629"
"2303204";"Caririaçu (CE)";"26821"
"2303303";"Cariús (CE)";"18815"
"2303402";"Carnaubal (CE)";"17282"
"2303501";"Cascavel (CE)";"68926"
"2303600";"Catarina (CE)";"19676"
"2303659";"Catunda (CE)";"10218"
"2303709";"Caucaia (CE)";"344936"
"2303808";"Cedro (CE)";"24958"
"2303907";"Chaval (CE)";"12865"
"2303931";"Choró (CE)";"13195"
"2303956";"Chorozinho (CE)";"19187"
"2304004";"Coreaú (CE)";"22653"
"2304103";"Crateús (CE)";"74103"
"2304202";"Crato (CE)";"126591"
"2304236";"Croatá (CE)";"17569"
"2304251";"Cruz (CE)";"23344"
"2304269";"Deputado Irapuan Pinheiro (CE)";"9360"
"2304277";"Ereré (CE)";"7041"
"2304285";"Eusébio (CE)";"49455"
"2304301";"Farias Brito (CE)";"19015"
"2304350";"Forquilha (CE)";"22998"
"2304400";"Fortaleza (CE)";"2551806"
"2304459";"Fortim (CE)";"15603"
"2304509";"Frecheirinha (CE)";"13402"
"2304608";"General Sampaio (CE)";"6591"
"2304657";"Graça (CE)";"15281"
"2304707";"Granja (CE)";"53435"
"2304806";"Granjeiro (CE)";"4569"
"2304905";"Groaíras (CE)";"10668"
"2304954";"Guaiúba (CE)";"25310"
"2305001";"Guaraciaba do Norte (CE)";"38832"
"2305100";"Guaramiranga (CE)";"3909"
"2305209";"Hidrolândia (CE)";"19882"
"2305233";"Horizonte (CE)";"60584"
"2305266";"Ibaretama (CE)";"13155"
"2305308";"Ibiapina (CE)";"24458"
"2305332";"Ibicuitinga (CE)";"11890"
"2305357";"Icapuí (CE)";"19129"
"2305407";"Icó (CE)";"66885"
"2305506";"Iguatu (CE)";"100053"
"2305605";"Independência (CE)";"25946"
"2305654";"Ipaporanga (CE)";"11500"
"2305704";"Ipaumirim (CE)";"12256"
"2305803";"Ipu (CE)";"41190"
"2305902";"Ipueiras (CE)";"38159"
"2306009";"Iracema (CE)";"14011"
"2306108";"Irauçuba (CE)";"23202"
"2306207";"Itaiçaba (CE)";"7567"
"2306256";"Itaitinga (CE)";"37705"
"2306306";"Itapajé (CE)";"50211"
"2306405";"Itapipoca (CE)";"122220"
"2306504";"Itapiúna (CE)";"19409"
"2306553";"Itarema (CE)";"39494"
"2306603";"Itatira (CE)";"19861"
"2306702";"Jaguaretama (CE)";"18040"
"2306801";"Jaguaribara (CE)";"10892"
"2306900";"Jaguaribe (CE)";"34683"
"2307007";"Jaguaruana (CE)";"33174"
"2307106";"Jardim (CE)";"27067"
"2307205";"Jati (CE)";"7764"
"2307254";"Jijoca de Jericoacoara (CE)";"18292"
"2307304";"Juazeiro do Norte (CE)";"261289"
"2307403";"Jucás (CE)";"24351"
"2307502";"Lavras da Mangabeira (CE)";"31435"
"2307601";"Limoeiro do Norte (CE)";"57372"
"2307635";"Madalena (CE)";"19017"
"2307650";"Maracanaú (CE)";"217922"
"2307700";"Maranguape (CE)";"120405"
"2307809";"Marco (CE)";"25944"
"2307908";"Martinópole (CE)";"10693"
"2308005";"Massapê (CE)";"36854"
"2308104";"Mauriti (CE)";"45640"
"2308203";"Meruoca (CE)";"14377"
"2308302";"Milagres (CE)";"28487"
"2308351";"Milhã (CE)";"13207"
"2308377";"Miraíma (CE)";"13259"
"2308401";"Missão Velha (CE)";"35056"
"2308500";"Mombaça (CE)";"43493"
"2308609";"Monsenhor Tabosa (CE)";"16984"
"2308708";"Morada Nova (CE)";"62287"
"2308807";"Moraújo (CE)";"8393"
"2308906";"Morrinhos (CE)";"21561"
"2309003";"Mucambo (CE)";"14335"
"2309102";"Mulungu (CE)";"12196"
"2309201";"Nova Olinda (CE)";"14908"
"2309300";"Nova Russas (CE)";"31692"
"2309409";"Novo Oriente (CE)";"28075"
"2309458";"Ocara (CE)";"24829"
"2309508";"Orós (CE)";"21503"
"2309607";"Pacajus (CE)";"66510"
"2309706";"Pacatuba (CE)";"77723"
"2309805";"Pacoti (CE)";"11857"
"2309904";"Pacujá (CE)";"6131"
"2310001";"Palhano (CE)";"9126"
"2310100";"Palmácia (CE)";"12624"
"2310209";"Paracuru (CE)";"32919"
"2310258";"Paraipaba (CE)";"31413"
"2310308";"Parambu (CE)";"31462"
"2310407";"Paramoti (CE)";"11517"
"2310506";"Pedra Branca (CE)";"42643"
"2310605";"Penaforte (CE)";"8666"
"2310704";"Pentecoste (CE)";"36442"
"2310803";"Pereiro (CE)";"16063"
"2310852";"Pindoretama (CE)";"19733"
"2310902";"Piquet Carneiro (CE)";"16169"
"2310951";"Pires Ferreira (CE)";"10556"
"2311009";"Poranga (CE)";"12203"
"2311108";"Porteiras (CE)";"15108"
"2311207";"Potengi (CE)";"10651"
"2311231";"Potiretama (CE)";"6278"
"2311264";"Quiterianópolis (CE)";"20505"
"2311306";"Quixadá (CE)";"83990"
"2311355";"Quixelô (CE)";"15046"
"2311405";"Quixeramobim (CE)";"75565"
"2311504";"Quixeré (CE)";"21241"
"2311603";"Redenção (CE)";"27088"
"2311702";"Reriutaba (CE)";"19281"
"2311801";"Russas (CE)";"73436"
"2311900";"Saboeiro (CE)";"15835"
"2311959";"Salitre (CE)";"15976"
"2312007";"Santana do Acaraú (CE)";"31133"
"2312106";"Santana do Cariri (CE)";"17445"
"2312205";"Santa Quitéria (CE)";"43358"
"2312304";"São Benedito (CE)";"45653"
"2312403";"São Gonçalo do Amarante (CE)";"46247"
"2312502";"São João do Jaguaribe (CE)";"7829"
"2312601";"São Luís do Curu (CE)";"12663"
"2312700";"Senador Pompeu (CE)";"26656"
"2312809";"Senador Sá (CE)";"7210"
"2312908";"Sobral (CE)";"197663"
"2313005";"Solonópole (CE)";"18025"
"2313104";"Tabuleiro do Norte (CE)";"30018"
"2313203";"Tamboril (CE)";"25675"
"2313252";"Tarrafas (CE)";"8949"
"2313302";"Tauá (CE)";"57246"
"2313351";"Tejuçuoca (CE)";"18083"
"2313401";"Tianguá (CE)";"72110"
"2313500";"Trairi (CE)";"53561"
"2313559";"Tururu (CE)";"15224"
"2313609";"Ubajara (CE)";"33205"
"2313708";"Umari (CE)";"7660"
"2313757";"Umirim (CE)";"19349"
"2313807";"Uruburetama (CE)";"20768"
"2313906";"Uruoca (CE)";"13348"
"2313955";"Varjota (CE)";"18024"
"2314003";"Várzea Alegre (CE)";"39651"
"2314102";"Viçosa do Ceará (CE)";"57719"
"2400109";"Acari (RN)";"11355"
"2400208";"Açu (RN)";"56354"
"2400307";"Afonso Bezerra (RN)";"11191"
"2400406";"Água Nova (RN)";"3156"
"2400505";"Alexandria (RN)";"13878"
"2400604";"Almino Afonso (RN)";"4945"
"2400703";"Alto do Rodrigues (RN)";"13440"
"2400802";"Angicos (RN)";"11905"
"2400901";"Antônio Martins (RN)";"7172"
"2401008";"Apodi (RN)";"36049"
"2401107";"Areia Branca (RN)";"26868"
"2401206";"Arês (RN)";"13764"
"2401305";"Campo Grande (RN)";"9660"
"2401404";"Baía Formosa (RN)";"9048"
"2401453";"Baraúna (RN)";"26347"
"2401503";"Barcelona (RN)";"4067"
"2401602";"Bento Fernandes (RN)";"5385"
"2401651";"Bodó (RN)";"2412"
"2401701";"Bom Jesus (RN)";"9965"
"2401800";"Brejinho (RN)";"12286"
"2401859";"Caiçara do Norte (RN)";"6257"
"2401909";"Caiçara do Rio do Vento (RN)";"3531"
"2402006";"Caicó (RN)";"66246"
"2402105";"Campo Redondo (RN)";"10879"
"2402204";"Canguaretama (RN)";"32945"
"2402303";"Caraúbas (RN)";"20414"
"2402402";"Carnaúba dos Dantas (RN)";"7896"
"2402501";"Carnaubais (RN)";"10491"
"2402600";"Ceará-Mirim (RN)";"71856"
"2402709";"Cerro Corá (RN)";"11292"
"2402808";"Coronel Ezequiel (RN)";"5580"
"2402907";"Coronel João Pessoa (RN)";"4946"
"2403004";"Cruzeta (RN)";"8182"
"2403103";"Currais Novos (RN)";"44528"
"2403202";"Doutor Severiano (RN)";"7178"
"2403251";"Parnamirim (RN)";"229414"
"2403301";"Encanto (RN)";"5515"
"2403400";"Equador (RN)";"6054"
"2403509";"Espírito Santo (RN)";"10753"
"2403608";"Extremoz (RN)";"26677"
"2403707";"Felipe Guerra (RN)";"5973"
"2403756";"Fernando Pedroza (RN)";"3000"
"2403806";"Florânia (RN)";"9245"
"2403905";"Francisco Dantas (RN)";"2929"
"2404002";"Frutuoso Gomes (RN)";"4280"
"2404101";"Galinhos (RN)";"2446"
"2404200";"Goianinha (RN)";"24476"
"2404309";"Governador Dix-Sept Rosado (RN)";"12934"
"2404408";"Grossos (RN)";"9998"
"2404507";"Guamaré (RN)";"13922"
"2404606";"Ielmo Marinho (RN)";"13070"
"2404705";"Ipanguaçu (RN)";"14814"
"2404804";"Ipueira (RN)";"2190"
"2404853";"Itajá (RN)";"7336"
"2404903";"Itaú (RN)";"5822"
"2405009";"Jaçanã (RN)";"8573"
"2405108";"Jandaíra (RN)";"7086"
"2405207";"Janduís (RN)";"5453"
"2405306";"Januário Cicco (RN)";"9651"
"2405405";"Japi (RN)";"5490"
